[[368.211]] 
[[383.931, 360.548, 397.621, 411.89, 449.67, 419.669, 480.762, 451.901]] 
RATE (RPS) =====================================: 8

[[403.345, 375.822, 423.025, 435.316, 451.456, 468.951, 485.198, 504.304]] 
RATE (RPS) =====================================: 8

[[362.102, 379.438, 393.306, 429.248, 406.314, 448.34, 462.266, 480.366]] 
RATE (RPS) =====================================: 8

[[380.952, 447.232, 533.7, 483.448, 560.049, 597.761, 632.3, 672.422]] 
RATE (RPS) =====================================: 8

[[366.033, 404.075, 444.888, 486.375, 624.133, 530.901, 562.964, 643.375]] 
RATE (RPS) =====================================: 8

[[353.575, 349.432, 346.197, 349.894, 345.077, 339.998, 339.746, 330.568]] 
RATE (RPS) =====================================: 8

[[328.819, 333.377, 340.382, 340.359, 373.895, 362.891, 360.669, 355.962]] 
RATE (RPS) =====================================: 8

[[330.352, 336.443, 360.049, 355.229, 354.419, 342.848, 344.587, 337.783]] 
RATE (RPS) =====================================: 8

[[339.838, 332.235, 344.782, 336.404, 332.954, 344.329, 343.074, 339.423]] 
RATE (RPS) =====================================: 8

[[328.671, 355.884, 328.382, 340.034, 330.82, 371.255, 347.98, 345.849, 347.433, 340.114, 356.629, 344.579, 353.81, 345.995, 331.122, 333.351]] 
RATE (RPS) =====================================: 16

[[363.109, 361.165, 357.965, 357.314, 347.934, 348.634, 353.28, 344.24, 348.186, 351.808, 339.113, 333.433, 332.228, 344.213, 330.617, 330.293]] 
RATE (RPS) =====================================: 16

[[333.609, 341.614, 327.748, 333.951, 339.108, 337.045, 331.595, 339.848, 330.164, 337.998, 332.994, 335.544, 352.876, 341.42, 347.322, 335.53]] 
RATE (RPS) =====================================: 16

[[329.329, 355.56, 362.415, 335.83, 347.686, 340.707, 336.179, 340.474, 344.878, 342.625, 348.37, 350.38, 338.858, 334.207, 342.273, 336.38]] 
RATE (RPS) =====================================: 16

[[363.499, 362.295, 348.737, 354.997, 351.426, 346.69, 355.644, 339.524, 339.296, 339.508, 363.522, 349.858, 339.776, 347.706, 344.291, 342.838]] 
RATE (RPS) =====================================: 16

[[331.03, 327.701, 342.959, 334.203, 335.313, 337.553, 365.842, 357.013, 343.55, 344.118, 360.768, 346.354, 342.414, 346.237, 346.215, 335.464]] 
RATE (RPS) =====================================: 16

[[337.883, 333.215, 335.634, 335.903, 330.436, 330.532, 332.557, 369.601, 354.394, 359.871, 346.972, 344.771, 354.763, 339.505, 343.893, 329.798]] 
RATE (RPS) =====================================: 16

[[366.124, 356.898, 357.566, 364.753, 353.046, 342.127, 347.545, 343.529, 331.949, 345.425, 352.18, 348.096, 344.341, 332.371, 346.729, 335.091]] 
RATE (RPS) =====================================: 16

[[350.709, 357.989, 348.616, 339.775, 334.813, 370.75, 373.5, 354.901, 339.195, 349.194, 340.82, 346.794, 332.904, 328.258, 331.896, 330.1]] 
RATE (RPS) =====================================: 16

[[336.957, 333.196, 337.006, 345.695, 349.569, 335.997, 345.92, 343.62, 345.056, 340.216, 381.14, 348.303, 360.209, 334.054, 358.671, 353.954]] 
RATE (RPS) =====================================: 16

[[372.874, 372.416, 353.91, 357.043, 347.744, 346.166, 356.456, 341.825, 343.318, 362.817, 342.11, 341.362, 329.1, 336.074, 353.839, 328.998, 343.118, 360.046, 344.078, 340.53, 339.748, 347.547, 335.539, 340.432, 352.273, 340.639, 346.127, 337.393, 355.449, 354.863, 336.569, 347.44]] 
RATE (RPS) =====================================: 32

[[350.147, 352.645, 348.687, 345.15, 347.476, 349.496, 341.174, 343.233, 366.698, 334.894, 347.887, 357.605, 360.892, 339.893, 357.46, 336.796, 338.131, 341.826, 370.888, 354.012, 355.255, 346.366, 358.755, 349.331, 338.754, 331.32, 351.526, 365.461, 356.968, 353.085, 351.156, 350.675]] 
RATE (RPS) =====================================: 32

[[369.545, 373.523, 359.905, 358.112, 367.897, 355.936, 359.879, 346.048, 351.577, 351.317, 334.786, 368.278, 342.434, 365.571, 343.731, 334.278, 342.016, 336.265, 340.189, 351.915, 332.721, 341.235, 357.943, 343.477, 342.697, 344.522, 351.499, 345.636, 357.969, 344.951, 334.342, 336.782]] 
RATE (RPS) =====================================: 32

[[330.996, 348.704, 374.288, 359.688, 356.358, 361.047, 344.336, 345.514, 347.075, 338.61, 344.141, 331.184, 381.263, 350.588, 352.86, 354.811, 351.622, 351.127, 353.798, 343.293, 333.952, 342.312, 330.285, 365.65, 356.987, 338.641, 338.727, 357.787, 335.22, 363.654, 333.981, 334.932]] 
RATE (RPS) =====================================: 32

[[348.524, 348.54, 339.994, 361.042, 344.866, 345.07, 346.177, 360.023, 362.982, 345.394, 351.541, 337.833, 333.843, 335.569, 335.588, 340.401, 347.873, 342.595, 338.814, 341.91, 339.024, 336.759, 357.207, 372.077, 359.195, 364.583, 360.105, 353.374, 346.36, 356.316, 355.667, 331.377]] 
RATE (RPS) =====================================: 32

[[338.605, 337.632, 335.013, 356.248, 334.08, 356.443, 350.537, 355.865, 340.321, 340.371, 336.964, 345.041, 341.195, 328.413, 342.441, 362.303, 387.468, 359.557, 364.705, 362.481, 350.102, 338.139, 339.724, 341.798, 337.892, 331.411, 358.235, 347.363, 369.728, 331.578, 347.837, 354.543]] 
RATE (RPS) =====================================: 32

[[364.21, 357.852, 349.263, 351.269, 356.159, 353.374, 353.459, 343.755, 339.623, 348.532, 349.573, 350.547, 346.595, 337.198, 340.235, 361.716, 354.426, 346.785, 344.836, 343.776, 335.534, 335.543, 342.074, 347.063, 333.232, 332.212, 338.046, 347.111, 368.234, 365.676, 353.551, 336.23]] 
RATE (RPS) =====================================: 32

[[353.394, 349.768, 347.085, 343.955, 346.687, 345.892, 343.516, 350.467, 335.273, 354.061, 353.817, 349.624, 347.925, 339.06, 342.781, 333.853, 332.411, 341.695, 350.982, 362.529, 371.581, 345.756, 345.957, 339.06, 345.518, 360.432, 334.701, 358.366, 349.504, 353.937, 336.076, 335.53]] 
RATE (RPS) =====================================: 32

[[336.518, 351.483, 352.585, 352.03, 357.149, 345.792, 342.047, 356.434, 342.136, 334.07, 360.126, 342.687, 339.182, 336.253, 334.14, 346.077, 338.532, 342.865, 352.483, 336.661, 342.958, 345.548, 370.309, 360.273, 337.76, 346.81, 346.06, 347.12, 342.504, 330.556, 332.928, 336.136]] 
RATE (RPS) =====================================: 32

[[365.827, 364.639, 363.887, 355.319, 357.215, 354.047, 347.571, 354.999, 342.484, 343.47, 357.146, 336.066, 363.577, 334.716, 346.261, 335.131, 338.812, 349.006, 338.723, 341.529, 335.258, 332.636, 341.225, 335.241, 374.664, 350.456, 359.351, 351.611, 346.607, 339.311, 345.833, 332.221]] 
RATE (RPS) =====================================: 32

[[347.59, 379.533, 345.71, 375.717, 392.906, 359.426, 369.138, 349.971, 354.377, 353.134, 367.528, 369.509, 355.56, 349.161, 389.983, 364.8, 376.49, 336.224, 373.704, 378.657, 365.632, 358.913, 378.304, 357.599, 374.604, 359.059, 359.453, 354.149, 348.062, 348.169, 347.631, 356.677, 340.855, 336.942, 336.499, 335.638, 359.156, 346.85, 349.672, 339.413, 340.205, 342.918, 333.956, 347.13, 343.49, 357.314, 360.982, 368.769, 372.068, 360.27, 359.008, 348.66, 355.207, 333.601, 352.439, 359.532, 348.535, 338.896, 357.993, 336.038, 357.088, 364.307, 347.882, 341.72]] 
RATE (RPS) =====================================: 64

[[374.535, 368.889, 352.054, 361.661, 374.782, 352.66, 356.115, 362.464, 350.648, 349.286, 358.719, 374.257, 342.228, 354.483, 348.898, 351.16, 357.025, 349.132, 375.428, 368.89, 356.154, 367.096, 360.266, 355.382, 384.326, 372.585, 368.945, 385.381, 358.486, 367.721, 351.398, 339.864, 360.002, 348.623, 341.527, 359.414, 341.011, 354.189, 340.015, 379.966, 363.908, 359.572, 357.089, 352.447, 380.445, 376.198, 348.657, 358.78, 342.413, 376.205, 368.608, 340.612, 345.67, 346.119, 339.035, 358.057, 355.215, 359.358, 330.758, 335.416, 354.137, 359.671, 343.668, 331.685]] 
RATE (RPS) =====================================: 64

[[345.893, 378.675, 400.568, 367.84, 349.641, 352.565, 348.102, 356.3, 358.615, 345.867, 360.915, 372.699, 356.107, 358.385, 356.518, 347.391, 371.976, 362.743, 371.087, 346.105, 342.434, 346.951, 360.273, 342.177, 347.612, 357.093, 349.699, 383.378, 352.76, 350.59, 360.798, 350.98, 352.737, 358.147, 342.781, 361.816, 360.576, 381.121, 348.547, 347.702, 347.388, 343.037, 351.386, 341.575, 351.728, 350.259, 351.754, 343.046, 376.446, 367.107, 370.064, 370.978, 359.376, 379.082, 379.851, 351.723, 362.109, 343.295, 345.979, 354.007, 341.906, 333.44, 346.137, 343.375]] 
RATE (RPS) =====================================: 64

[[355.36, 375.377, 376.06, 351.496, 357.41, 352.199, 347.447, 342.579, 359.998, 374.833, 364.301, 360.162, 357.631, 366.01, 369.838, 372.68, 364.747, 358.742, 356.291, 364.77, 368.744, 376.11, 367.385, 360.592, 366.163, 366.387, 371.96, 361.563, 355.079, 360.12, 354.393, 347.724, 338.439, 338.836, 367.575, 348.381, 385.086, 351.063, 343.271, 366.22, 359.586, 374.403, 375.378, 354.727, 346.432, 350.733, 343.579, 363.251, 345.151, 350.716, 354.085, 356.834, 338.304, 362.344, 356.549, 342.936, 339.694, 365.016, 342.539, 369.151, 352.071, 357.759, 355.92, 338.069]] 
RATE (RPS) =====================================: 64

[[358.745, 336.053, 382.3, 392.757, 378.973, 353.509, 367.63, 860.305, 859.476, 846.539, 841.489, 838.109, 839.073, 830.987, 827.769, 822.708, 833.961, 810.947, 805.189, 805.187, 796.532, 802.766, 808.584, 808.272, 786.921, 791.635, 793.665, 785.045, 779.732, 771.323, 768.898, 765.448, 763.969, 754.17, 762.956, 768.569, 749.495, 746.885, 753.883, 728.704, 725.75, 723.978, 726.24, 722.587, 711.813, 704.855, 697.526, 692.121, 687.086, 688.313, 674.445, 672.716, 668.284, 650.615, 648.886, 643.681, 636.13, 630.09, 629.606, 626.199, 620.762, 617.245, 606.089, 603.998]] 
RATE (RPS) =====================================: 64

[[338.817, 396.945, 372.366, 371.319, 377.71, 364.895, 365.587, 388.768, 354.383, 344.935, 406.991, 360.772, 372.937, 367.738, 365.847, 382.414, 352.708, 345.214, 381.732, 341.533, 364.025, 355.282, 356.159, 346.885, 362.864, 345.169, 374.566, 379.887, 361.494, 363.818, 352.986, 357.589, 356.216, 350.418, 357.691, 343.495, 386.803, 393.996, 375.909, 371.196, 369.499, 362.008, 359.496, 352.846, 348.871, 356.365, 341.85, 344.763, 333.846, 337.083, 363.357, 345.518, 344.614, 332.334, 331.035, 346.651, 359.123, 343.579, 336.778, 353.524, 370.187, 369.941, 337.554, 333.984]] 
RATE (RPS) =====================================: 64

[[358.683, 354.434, 368.85, 346.659, 341.027, 381.686, 358.093, 362.118, 355.362, 356.164, 364.944, 386.795, 375.414, 364.058, 404.584, 369.519, 384.361, 358.092, 369.09, 376.905, 378.266, 351.995, 355.475, 361.664, 356.113, 362.123, 354.429, 355.587, 352.109, 348.083, 351.102, 350.657, 334.897, 341.974, 355.342, 349.243, 377.718, 361.784, 352.281, 355.618, 367.542, 379.8, 379.379, 360.469, 374.717, 361.14, 367.431, 353.974, 364.03, 354.668, 342.701, 338.627, 353.697, 339.045, 368.518, 345.068, 369.539, 368.063, 355.107, 338.762, 330.23, 370.397, 361.251, 335.61]] 
RATE (RPS) =====================================: 64

[[401.163, 394.883, 380.852, 377.063, 388.616, 365.621, 376.112, 370.357, 354.48, 351.931, 351.284, 343.815, 370.115, 395.867, 355.833, 383.88, 384.697, 359.906, 355.362, 359.995, 364.888, 364.836, 358.672, 362.217, 355.861, 356.903, 352.529, 367.971, 350.201, 342.209, 356.337, 358.765, 366.752, 349.075, 352.114, 357.783, 351.274, 384.732, 369.365, 366.547, 349.588, 367.959, 372.003, 354.227, 352.109, 348.609, 354.263, 338.237, 339.086, 354.406, 388.841, 365.03, 335.627, 356.892, 336.55, 355.85, 340.857, 336.334, 351.261, 358.089, 349.574, 357.405, 350.118, 350.637]] 
RATE (RPS) =====================================: 64

[[383.122, 376.214, 350.276, 351.886, 384.632, 383.463, 378.885, 362.745, 366.1, 368.388, 349.959, 344.581, 349.905, 397.053, 383.014, 399.219, 366.659, 386.707, 378.741, 393.908, 377.682, 386.427, 360.019, 365.872, 371.709, 353.831, 393.136, 389.559, 343.342, 365.387, 368.157, 366.612, 359.038, 360.623, 356.89, 347.07, 342.797, 355.508, 371.895, 402.328, 364.01, 364.32, 387.723, 355.795, 354.439, 386.694, 383.141, 379.507, 369.182, 361.371, 362.902, 340.584, 337.137, 389.051, 339.605, 340.647, 347.048, 346.224, 341.428, 344.35, 343.994, 361.554, 359.964, 363.192]] 
RATE (RPS) =====================================: 64

[[357.275, 353.849, 366.754, 358.475, 358.33, 346.492, 342.54, 347.025, 350.995, 372.514, 359.663, 354.989, 348.797, 366.708, 353.985, 350.382, 374.789, 384.788, 365.768, 387.556, 382.248, 370.362, 366.118, 381.901, 376.521, 362.998, 371.686, 356.022, 356.512, 349.45, 345.047, 353.94, 358.778, 348.501, 349.473, 348.19, 341.116, 341.661, 349.23, 339.16, 362.304, 352.852, 350.092, 362.816, 348.505, 360.565, 358.689, 366.464, 359.629, 346.478, 357.961, 338.136, 338.877, 346.467, 334.434, 370.438, 362.857, 343.63, 357.057, 340.518, 337.042, 355.441, 353.265, 334.003]] 
RATE (RPS) =====================================: 64

[[382.186, 375.02, 369.415, 365.546, 366.966, 363.668, 359.169, 360.473, 369.218, 358.159, 355.933, 359.071, 352.805, 344.422, 343.381, 359.717, 385.9, 391.759, 376.028, 372.949, 364.44, 368.101, 381.79, 354.516, 349.854, 355.215, 362.201, 345.818, 360.194, 344.277, 341.727, 339.701, 368.337, 342.249, 348.616, 355.173, 353.806, 345.036, 345.414, 355.01, 398.457, 354.835, 384.303, 386.301, 383.171, 374.449, 369.374, 351.849, 356.404, 366.773, 349.033, 348.837, 350.286, 381.387, 373.791, 357.651, 337.763, 345.238, 336.954, 401.43, 368.137, 364.708, 352.054, 351.772, 345.466]] 
RATE (RPS) =====================================: 65

[[360.241, 341.637, 350.42, 348.53, 371.835, 335.845, 402.893, 365.432, 371.336, 365.362, 356.492, 403.945, 376.756, 401.665, 368.463, 393.154, 392.235, 386.402, 379.423, 369.199, 357.348, 358.483, 379.078, 394.054, 347.553, 359.823, 371.393, 371.584, 354.262, 369.017, 357.759, 346.653, 382.874, 380.806, 394.71, 391.523, 362.55, 369.208, 372.839, 368.099, 371.38, 358.928, 354.273, 351.907, 357.219, 385.525, 346.443, 343.02, 363.068, 352.304, 366.151, 334.037, 331.48, 335.544, 377.498, 358.664, 376.636, 359.118, 397.18, 383.693, 375.298, 357.82, 341.798, 346.74, 348.915]] 
RATE (RPS) =====================================: 65

[[360.413, 357.062, 331.605, 346.45, 355.469, 373.463, 357.071, 361.374, 348.045, 347.846, 407.494, 356.183, 354.327, 362.853, 344.713, 379.023, 346.807, 342.18, 353.595, 359.098, 348.724, 387.716, 345.221, 372.124, 365.149, 350.457, 344.701, 347.208, 355.107, 353.016, 362.085, 363.874, 359.888, 356.235, 355.728, 358.974, 353.127, 345.884, 344.264, 373.936, 358.14, 351.774, 357.771, 342.404, 339.777, 340.924, 347.339, 337.39, 348.442, 351.423, 345.448, 367.374, 348.419, 335.923, 341.268, 336.345, 389.361, 340.082, 347.176, 353.426, 353.112, 356.44, 351.51, 340.029, 352.014]] 
RATE (RPS) =====================================: 65

[[360.327, 359.912, 360.657, 340.136, 355.468, 379.279, 366.94, 368.459, 379.162, 365.772, 370.091, 364.322, 358.425, 374.864, 359.479, 368.502, 360.889, 376.576, 347.5, 367.996, 364.34, 357.394, 351.775, 349.03, 357.263, 355.62, 345.968, 344.21, 338.766, 345.008, 365.166, 361.505, 365.909, 352.021, 354.821, 362.403, 365.465, 348.876, 342.723, 365.195, 351.474, 349.741, 351.716, 379.129, 354.37, 380.157, 366.658, 364.23, 359.427, 354.225, 339.039, 365.913, 338.351, 337.454, 337.553, 341.43, 365.433, 348.051, 360.963, 352.913, 341.983, 368.836, 361.256, 345.162, 329.193]] 
RATE (RPS) =====================================: 65

[[335.266, 345.536, 344.271, 337.232, 389.792, 369.73, 367.885, 367.018, 361.712, 379.907, 350.494, 388.452, 344.625, 352.923, 362.967, 358.289, 378.953, 381.2, 351.644, 358.438, 362.513, 355.177, 376.939, 376.756, 361.045, 358.792, 362.755, 363.531, 358.538, 405.111, 390.766, 386.557, 335.186, 380.939, 368.327, 364.882, 367.267, 350.582, 352.032, 346.544, 342.484, 339.496, 348.04, 344.107, 380.126, 351.823, 337.504, 353.999, 359.203, 348.856, 349.436, 356.74, 383.851, 347.107, 368.563, 353.664, 356.207, 334.629, 358.505, 349.979, 340.336, 355.061, 337.09, 345.312, 327.605]] 
RATE (RPS) =====================================: 65

[[395.901, 381.313, 372.829, 365.338, 375.651, 364.844, 360.263, 381.324, 357.616, 369.597, 351.519, 373.824, 366.47, 346.149, 378.194, 377.301, 360.452, 374.441, 365.634, 359.153, 348.28, 366.901, 371.258, 369.59, 361.838, 355.377, 374.226, 361.59, 358.225, 358.56, 370.852, 371.937, 364.167, 357.568, 361.255, 350.165, 352.08, 342.63, 330.092, 340.513, 364.606, 354.524, 355.674, 342.364, 343.805, 346.233, 335.405, 354.174, 355.477, 396.957, 358.594, 375.093, 398.372, 347.426, 359.941, 346.672, 338.687, 348.032, 334.419, 343.79, 336.774, 416.434, 340.486, 333.447, 333.672]] 
RATE (RPS) =====================================: 65

[[392.599, 381.979, 382.896, 353.179, 392.216, 386.276, 358.966, 373.602, 346.467, 351.505, 351.876, 360.85, 365.469, 381.555, 372.104, 359.799, 373.656, 354.976, 342.642, 349.722, 359.341, 354.388, 377.89, 400.637, 353.157, 394.149, 347.966, 375.441, 386.567, 372.472, 369.378, 351.88, 341.69, 362.575, 350.108, 343.789, 343.928, 345.443, 336.273, 351.718, 354.435, 352.055, 351.401, 348.63, 360.922, 348.655, 344.316, 344.321, 343.464, 397.209, 375.247, 375.558, 381.161, 377.776, 361.346, 344.974, 334.164, 348.122, 336.61, 347.32, 333.338, 332.195, 340.059, 338.852, 338.557]] 
RATE (RPS) =====================================: 65

[[346.236, 341.24, 385.006, 380.333, 369.089, 358.065, 360.416, 349.822, 405.792, 360.308, 389.681, 353.768, 347.161, 378.37, 373.172, 364.72, 370.158, 363.171, 360.601, 351.42, 348.338, 408.74, 396.009, 366.35, 386.556, 383.697, 363.408, 362.044, 355.533, 360.091, 357.416, 353.682, 343.412, 364.64, 384.122, 353.576, 344.199, 361.022, 347.894, 397.28, 366.007, 366.375, 356.044, 370.767, 360.967, 383.785, 380.102, 377.207, 374.337, 355.892, 367.363, 374.686, 356.648, 349.356, 380.322, 362.866, 342.716, 337.401, 346.268, 389.858, 398.829, 346.262, 355.827, 375.059, 357.201]] 
RATE (RPS) =====================================: 65

[[389.192, 355.41, 375.228, 351.527, 357.864, 361.673, 356.531, 341.63, 345.843, 382.316, 375.375, 392.419, 358.828, 363.414, 368.816, 361.904, 383.37, 367.991, 367.272, 371.076, 390.268, 379.854, 355.624, 365.073, 363.791, 380.33, 367.681, 373.756, 367.941, 371.194, 351.666, 355.028, 345.268, 373.88, 359.429, 355.304, 360.341, 337.286, 336.561, 371.005, 360.244, 364.09, 362.45, 353.948, 354.631, 348.263, 337.47, 362.16, 334.123, 381.475, 355.632, 338.941, 342.315, 344.131, 332.559, 334.981, 349.234, 339.415, 387.37, 337.003, 333.878, 358.717, 340.844, 356.009, 344.942]] 
RATE (RPS) =====================================: 65

[[343.605, 357.49, 360.786, 364.17, 351.522, 352.06, 338.029, 351.775, 337.752, 353.028, 354.087, 341.754, 351.828, 343.268, 379.41, 352.417, 357.412, 406.627, 352.637, 348.554, 364.733, 360.341, 418.821, 371.995, 346.77, 404.178, 384.892, 384.273, 390.103, 389.908, 378.363, 379.488, 370.286, 369.461, 365.49, 350.692, 349.138, 345.899, 351.921, 340.314, 345.347, 354.406, 357.03, 350.698, 349.543, 347.033, 342.683, 360.81, 344.319, 350.762, 330.755, 336.809, 355.06, 348.95, 343.058, 353.144, 333.887, 339.599, 346.53, 392.065, 351.793, 360.078, 341.383, 350.602, 336.069]] 
RATE (RPS) =====================================: 65

[[391.115, 360.023, 367.574, 368.016, 373.259, 348.404, 359.807, 345.224, 344.556, 338.011, 372.733, 377.06, 342.359, 371.077, 349.249, 374.304, 364.157, 359.84, 356.218, 343.76, 359.596, 348.785, 354.949, 346.57, 387.662, 373.808, 362.636, 383.789, 378.568, 377.166, 369.7, 361.524, 361.819, 352.298, 350.202, 349.459, 344.751, 339.708, 339.363, 368.993, 335.252, 348.169, 352.725, 353.358, 342.466, 344.34, 339.305, 336.899, 374.755, 348.345, 364.185, 356.113, 346.228, 342.527, 335.503, 335.913, 346.982, 353.807, 343.788, 329.545, 347.26, 372.25, 386.313, 365.69, 365.524, 359.03]] 
RATE (RPS) =====================================: 66

[[380.765, 372.921, 381.048, 351.812, 353.073, 402.423, 354.035, 350.19, 388.786, 369.857, 372.599, 401.688, 357.04, 375.236, 381.838, 357.635, 370.678, 375.171, 362.824, 354.355, 355.364, 382.042, 383.187, 374.848, 365.041, 360.595, 362.587, 360.18, 355.683, 373.814, 358.012, 355.493, 335.872, 343.098, 363.231, 364.28, 347.244, 343.44, 373.935, 379.928, 350.268, 369.234, 355.017, 355.043, 348.02, 369.093, 358.828, 356.146, 345.327, 344.644, 357.385, 351.064, 358.752, 343.096, 332.502, 355.011, 381.143, 407.983, 335.667, 354.949, 368.328, 351.865, 348.69, 356.98, 360.139, 343.918]] 
RATE (RPS) =====================================: 66

[[366.746, 378.693, 370.905, 363.27, 366.48, 370.95, 340.022, 374.345, 357.574, 381.218, 376.544, 376.151, 374.341, 358.706, 358.617, 368.133, 362.822, 353.535, 353.24, 354.066, 340.796, 408.809, 390.181, 391.24, 375.406, 374.675, 372.314, 374.509, 363.204, 353.38, 368.796, 342.046, 360.757, 361.627, 350.505, 361.016, 405.524, 347.026, 341.079, 367.8, 362.85, 365.34, 353.312, 348.954, 416.768, 394.317, 342.025, 387.31, 386.929, 375.362, 370.671, 362.543, 354.452, 349.177, 351.427, 356.825, 348.272, 377.267, 349.642, 340.556, 335.31, 337.561, 332.664, 374.949, 365.978, 334.95]] 
RATE (RPS) =====================================: 66

[[364.093, 339.229, 359.908, 367.074, 360.989, 337.881, 373.555, 351.581, 348.56, 360.698, 351.972, 369.973, 360.109, 360.043, 340.973, 360.894, 366.785, 362.449, 386.17, 352.845, 360.601, 382.001, 374.814, 367.113, 373.839, 355.931, 358.543, 357.81, 351.741, 358.201, 355.547, 350.195, 359.152, 347.937, 358.349, 342.473, 355.918, 346.168, 355.591, 335.996, 350.468, 340.334, 339.685, 351.509, 362.654, 357.949, 373.474, 336.548, 374.18, 355.242, 358.682, 345.499, 336.51, 356.598, 363.775, 351.568, 381.711, 342.423, 352.601, 338.501, 357.529, 349.684, 343.759, 358.388, 343.951, 331.707]] 
RATE (RPS) =====================================: 66

[[364.72, 361.575, 367.58, 351.277, 364.62, 348.171, 362.666, 355.131, 357.463, 347.281, 360.263, 361.535, 384.702, 378.74, 364.739, 368.441, 360.11, 397.113, 346.388, 366.747, 351.897, 390.469, 407.497, 338.5, 383.439, 369.536, 370.138, 366.052, 355.329, 350.832, 357.729, 347.409, 344.769, 392.95, 349.534, 383.075, 368.341, 358.098, 366.107, 345.387, 372.868, 364.811, 364.309, 359.854, 346.909, 401.519, 373.96, 374.916, 365.647, 344.102, 365.555, 351.827, 342.899, 358.63, 340.688, 330.144, 336.2, 354.071, 383.244, 369.635, 370.206, 364.664, 395.105, 372.001, 359.438, 350.353]] 
RATE (RPS) =====================================: 66

[[344.775, 347.668, 352.206, 349.978, 375.15, 373.23, 343.212, 358.176, 335.463, 361.235, 342.866, 350.929, 366.906, 372.912, 352.343, 365.319, 353.437, 349.749, 352.51, 359.798, 370.402, 360.845, 356.527, 356.718, 350.368, 372.273, 343.729, 366.867, 348.622, 357.225, 348.261, 348.671, 355.991, 353.069, 414.382, 336.986, 344.773, 354.821, 384.128, 371.723, 367.652, 366.958, 362.61, 363.104, 361.88, 342.576, 348.241, 340.314, 343.434, 360.598, 367.055, 369.838, 347.412, 344.011, 351.671, 351.239, 351.563, 343.803, 342.854, 346.164, 346.07, 340.708, 340.486, 331.599, 338.125, 328.421]] 
RATE (RPS) =====================================: 66

[[360.472, 346.127, 352.637, 346.068, 380.756, 386.138, 335.231, 380.798, 372.213, 376.462, 353.695, 360.512, 344.778, 346.194, 355.191, 361.997, 351.994, 371.448, 361.814, 381.702, 366.67, 346.966, 394.309, 384.284, 355.574, 365.76, 348.886, 346.839, 359.404, 340.422, 339.355, 370.165, 366.021, 360.6, 368.993, 356.112, 391.155, 351.156, 369.668, 366.344, 345.83, 333.382, 344.829, 351.76, 339.461, 360.163, 357.365, 344.425, 341.37, 340.597, 343.312, 396.207, 342.963, 366.491, 363.7, 332.064, 339.581, 333.971, 343.848, 339.189, 352.975, 331.367, 339.422, 330.846, 341.058, 346.413]] 
RATE (RPS) =====================================: 66

