[[411.152]] 
[[422.236, 500.34, 444.209, 538.148, 595.48, 560.827, 663.235, 613.176]] 
RATE (RPS) =====================================: 8

[[400.465, 528.022, 469.325, 417.646, 552.052, 702.186, 613.83, 726.825]] 
RATE (RPS) =====================================: 8

[[468.511, 415.351, 494.502, 569.706, 611.086, 517.296, 641.716, 675.155]] 
RATE (RPS) =====================================: 8

[[390.693, 432.889, 465.275, 499.965, 654.253, 524.392, 591.704, 542.164]] 
RATE (RPS) =====================================: 8

[[412.198, 475.137, 583.439, 497.635, 525.247, 646.171, 594.775, 672.074]] 
RATE (RPS) =====================================: 8

[[452.537, 398.731, 473.074, 770.791, 690.845, 610.927, 504.262, 541.855]] 
RATE (RPS) =====================================: 8

[[450.743, 413.494, 475.887, 517.109, 548.517, 584.435, 622.601, 666.986]] 
RATE (RPS) =====================================: 8

[[410.786, 645.124, 590.283, 488.678, 432.781, 657.953, 511.68, 680.866]] 
RATE (RPS) =====================================: 8

[[543.259, 426.058, 463.76, 645.956, 543.713, 592.516, 673.396, 706.058]] 
RATE (RPS) =====================================: 8

[[393.5, 432.767, 514.3, 558.386, 430.394, 669.472, 566.18, 746.417, 778.332, 685.883, 808.218, 984.644, 890.501, 832.631, 917.435, 993.995]] 
RATE (RPS) =====================================: 16

[[407.454, 584.009, 431.316, 614.304, 469.259, 719.368, 639.217, 673.828, 740.952, 778.429, 811.193, 854.521, 901.887, 944.539, 979.435, 1021.467]] 
RATE (RPS) =====================================: 15

[[513.427, 598.509, 458.103, 532.551, 614.566, 644.636, 681.866, 719.784, 765.22, 802.3, 837.396, 876.997, 951.309, 905.489, 1021.199, 977.828]] 
RATE (RPS) =====================================: 15

[[445.727, 537.485, 595.419, 617.873, 544.397, 653.266, 685.158, 711.21, 867.018, 728.519, 763.453, 800.139, 872.597, 917.058, 939.199, 962.584]] 
RATE (RPS) =====================================: 16

[[418.469, 448.917, 577.93, 479.199, 521.799, 752.92, 580.62, 616.326, 655.318, 748.669, 840.248, 775.563, 869.633, 896.799, 975.555, 912.972]] 
RATE (RPS) =====================================: 16

[[467.477, 594.723, 534.903, 474.222, 580.133, 620.434, 664.665, 735.58, 768.46, 674.765, 838.646, 792.565, 1079.584, 927.003, 1013.456, 866.609]] 
RATE (RPS) =====================================: 14

[[434.832, 475.877, 670.892, 513.311, 547.944, 602.58, 552.149, 659.907, 690.216, 954.778, 839.354, 890.867, 714.406, 969.08, 1033.971, 978.685]] 
RATE (RPS) =====================================: 15

[[461.608, 415.089, 489.324, 581.162, 722.998, 509.956, 613.936, 746.547, 837.668, 785.815, 865.707, 930.825, 1024.246, 885.827, 1082.209, 949.895]] 
RATE (RPS) =====================================: 14

[[438.399, 390.817, 495.527, 647.572, 558.822, 678.196, 760.855, 710.331, 797.329, 829.355, 870.259, 949.592, 905.256, 1054.462, 962.591, 1004.46]] 
RATE (RPS) =====================================: 14

[[416.323, 452.714, 497.066, 519.636, 557.609, 587.418, 620.343, 652.133, 741.113, 684.087, 770.52, 805.03, 979.169, 842.106, 878.565, 915.433]] 
RATE (RPS) =====================================: 16

[[449.742, 476.251, 590.944, 501.918, 619.05, 509.47, 698.876, 606.464, 632.315, 740.461, 699.854, 762.19, 794.095, 878.59, 911.151, 825.561, 968.961, 1086.254, 1228.468, 1171.186, 1314.931, 1244.055, 1267.676, 1363.6979999999999, 1319.834, 1396.262, 1425.277, 1451.983, 1495.43, 1527.077, 1604.44, 1560.159]] 
RATE (RPS) =====================================: 17

[[534.999, 444.269, 532.08, 471.456, 553.793, 1803.212, 580.263, 660.232, 607.168, 677.189, 800.241, 708.514, 747.113, 818.396, 856.387, 925.434, 931.813, 967.81, 1055.409, 1090.199, 1004.014, 1115.974, 1192.093, 1278.699, 1311.883, 1350.057, 1383.8029999999999, 1422.185, 1454.218, 1495.039, 1519.5140000000001, 1564.487]] 
RATE (RPS) =====================================: 17

[[514.908, 697.408, 627.634, 566.207, 688.806, 714.726, 794.653, 739.257, 815.112, 850.332, 962.263, 878.656, 982.986, 1102.56, 1016.362, 1046.594, 1123.766, 1152.557, 1212.766, 1269.229, 1407.586, 1337.348, 1433.1979999999999, 1475.7069999999999, 1509.4, 1679.9589999999998, 1538.6599999999999, 1569.748, 1605.392, 1671.78, 1713.281, 1747.324]] 
RATE (RPS) =====================================: 13

[[445.64, 462.872, 458.647, 487.059, 514.43, 540.571, 543.286, 565.759, 588.757, 603.031, 627.701, 647.084, 646.53]] 
RATE (RPS) =====================================: 13

[[421.454, 459.642, 473.849, 498.052, 522.36, 557.541, 628.726, 651.683, 569.882, 674.175, 701.353, 700.415, 828.275, 688.686, 714.947]] 
RATE (RPS) =====================================: 15

[[419.225, 449.627, 453.644, 524.908, 634.187, 703.935, 741.522, 768.076, 790.26, 817.721, 841.774, 866.673, 859.115, 1017.916, 877.377, 912.161, 942.013, 1031.171]] 
RATE (RPS) =====================================: 16

[[470.337, 430.297, 474.158, 477.941, 517.459, 518.234, 583.39, 531.17, 609.82, 716.342, 622.565, 644.544, 694.711, 727.978, 775.766, 846.483, 951.087, 910.255]] 
RATE (RPS) =====================================: 18

[[475.13, 486.454, 499.066, 589.404, 526.958, 766.999, 588.661, 695.573, 779.731, 803.58, 836.517, 873.837, 784.421, 900.246, 1531.441, 1436.074]] 
RATE (RPS) =====================================: 14

[[389.629, 414.925, 410.635, 440.809, 531.714, 480.353, 552.983, 553.003, 595.743, 681.456, 588.26, 666.451, 734.118, 762.813, 782.346, 818.855]] 
RATE (RPS) =====================================: 16

[[424.753, 503.295, 514.911, 559.386, 592.756, 720.65, 615.258, 658.17, 755.754, 787.011, 825.085, 835.539, 868.695, 907.982, 938.811, 1017.169, 942.828, 1010.324, 1130.381, 1044.284, 1075.57]] 
RATE (RPS) =====================================: 16

[[453.359, 527.446, 524.53, 560.062, 581.177, 524.527, 600.251, 641.533, 760.696, 634.68, 653.818, 842.075, 782.256, 709.842, 826.83, 769.487, 809.56, 752.29, 825.728, 848.644, 1040.967, 854.649, 929.324, 1081.352, 1089.399, 1061.205, 1138.791, 1173.899, 1087.962, 1103.774]] 
RATE (RPS) =====================================: 22

[[567.124, 564.598, 581.322, 532.838, 1129.837, 1705.556, 1096.857, 1647.656, 1718.0700000000002, 3153.281, 1530.4160000000002, 1564.211, 727.85, 771.371, 633.509, 578.395, 550.12, 879.016, 709.213, 695.507, 597.391, 811.613, 705.181, 1176.858, 1236.183, 1507.614, 1512.7530000000002, 1533.079, 897.823, 818.732, 808.631, 840.349, 3089.184, 920.565]] 
RATE (RPS) =====================================: 20

[[414.715, 2043.919, 2008.566, 1856.17, 1929.9279999999999, 1755.711, 2070.044, 513.855, 2023.39, 2105.781, 547.116, 419.615, 633.539, 567.592, 623.324, 687.914, 896.046, 791.129, 1021.801, 1031.152, 878.074, 776.345, 668.443, 907.949, 1012.065, 1091.503, 1003.916, 1024.953, 1029.059, 1052.387, 1069.352, 1086.654, 1100.277, 1126.851]] 
RATE (RPS) =====================================: 14

[[446.141, 497.699, 535.569, 543.96, 568.547, 608.856, 646.616, 670.581, 700.904, 737.411, 765.863, 874.087, 776.661, 816.984, 891.304, 925.228, 1040.618, 978.337, 1075.477, 1101.718, 1134.22, 1136.404, 1161.334, 1213.411, 1271.49, 1307.524, 1322.232, 1348.355, 1385.978]] 
RATE (RPS) =====================================: 17

[[445.226, 447.039, 486.856, 504.055, 618.633, 534.794, 638.561, 674.686, 698.945, 821.819, 726.629, 747.847, 834.76, 911.057, 854.833, 908.363, 956.878, 980.269, 1019.23, 1057.763, 1064.094, 1132.354, 1082.805, 1151.137, 1201.6680000000001, 1153.103, 1235.681, 1328.307, 1402.647, 1340.308, 1403.914, 1429.732, 1447.695, 1474.372, 1465.343, 1493.199, 1524.548]] 
RATE (RPS) =====================================: 18

[[434.6, 556.662, 454.765, 583.022, 613.801, 644.706, 727.563, 692.731, 793.999, 735.02, 824.374, 847.493, 876.599, 900.582, 856.699, 930.298, 956.31, 841.047, 954.124, 895.122, 971.08, 1008.068, 1022.826, 1063.65, 1272.324, 1173.954, 1075.087, 1199.086, 1252.347, 1283.7269999999999, 1345.316, 1380.569, 1261.608, 1357.996, 1406.496, 1465.129, 1403.955]] 
RATE (RPS) =====================================: 21

[[401.414, 432.97, 476.423, 510.146, 548.872, 571.096, 593.247, 622.241, 643.725, 670.374, 713.27, 778.71, 731.739, 813.671, 893.039, 797.794, 832.673, 939.499, 879.087, 969.977, 1042.925, 1092.164, 1095.473, 1148.343, 1119.412, 1124.059, 1151.03, 1106.801, 1180.398, 1137.444, 1187.3319999999999, 1191.616, 1230.282, 1348.609, 1244.1100000000001, 1270.401]] 
RATE (RPS) =====================================: 20

[[480.34, 489.931, 531.596, 536.518, 576.094, 614.341, 682.755, 613.368, 701.284, 776.751, 838.07, 637.294, 711.04, 704.292, 743.527, 806.846, 838.447, 907.384, 858.846, 963.452, 909.308, 979.868, 1000.796, 1058.7, 999.38, 1059.09, 1133.636, 1083.56, 1054.274, 1064.035, 1079.352, 1111.892]] 
RATE (RPS) =====================================: 23

[[431.017, 467.918, 481.597, 517.354, 603.409, 540.409, 592.614, 747.042, 779.115, 691.526, 630.51, 920.766, 755.116, 806.673, 1047.606, 1119.931, 806.227, 850.012, 918.596, 1135.8, 1078.698, 1102.952, 1209.017, 1155.693, 1103.57, 1215.338, 1206.706, 1240.416, 1280.083, 1274.1970000000001, 1197.245, 1240.229]] 
RATE (RPS) =====================================: 17

[[441.599, 488.525, 506.387, 550.433, 562.472, 620.461, 644.248, 702.433, 728.412, 767.673, 794.247, 815.195, 964.921, 841.874, 1022.474, 844.002, 1032.999, 1042.051, 1106.274, 1041.188, 1098.53, 1108.35, 1141.766, 1167.709, 1207.583, 1158.7640000000001, 1252.143, 1200.528, 1243.403, 1263.104, 1296.614, 1317.1970000000001, 1473.002, 1356.093, 1388.774, 1585.807, 1516.8200000000002]] 
RATE (RPS) =====================================: 15

[[398.323, 400.087, 413.906, 447.624, 462.818, 494.393, 538.781, 491.811, 617.11, 544.325, 604.0, 552.125, 398.852]] 
RATE (RPS) =====================================: 13

[[421.325, 442.295, 477.13, 420.447, 493.471, 529.351, 608.638, 520.56, 622.225, 684.56, 737.651, 750.514, 741.568, 775.357, 786.053, 818.837, 878.892, 777.149, 789.727, 827.039, 778.125, 829.527, 860.007, 877.854, 839.346, 869.393]] 
RATE (RPS) =====================================: 26

[[442.506, 478.386, 416.422, 487.738, 445.724, 513.686, 534.767, 567.712, 576.681, 521.064, 486.251, 491.795, 500.956, 620.514, 500.372, 516.939, 521.193, 543.628]] 
RATE (RPS) =====================================: 18

[[445.232, 469.119, 451.598, 417.35, 431.148, 451.668, 428.392, 447.719, 478.803, 453.829, 488.329, 507.24, 466.64, 518.092, 461.88, 487.635, 495.419, 461.973, 438.723, 455.39, 446.833, 488.617, 399.282]] 
RATE (RPS) =====================================: 23

[[428.289, 480.83, 436.168, 475.156, 472.792, 534.293, 444.713, 464.739, 542.293, 502.082, 461.302, 523.38, 492.049, 488.432, 478.969, 495.966, 484.156, 503.146, 531.54, 471.115, 492.293, 507.33, 487.208, 521.393, 408.457, 473.237, 489.528, 443.856, 427.684, 441.815, 513.301, 554.4, 503.597, 447.326, 528.919, 539.134, 514.851]] 
RATE (RPS) =====================================: 37

[[410.31, 444.874, 431.622, 431.683, 447.04, 457.352, 501.346, 408.925, 518.241, 438.659, 451.245, 492.809, 459.368, 476.724, 487.989, 510.029, 586.763, 507.586, 599.181, 546.118, 608.806, 426.123, 643.248, 598.187, 414.006, 626.525, 397.354, 651.872, 421.949, 442.849, 471.609, 605.896, 623.169]] 
RATE (RPS) =====================================: 33

[[406.934, 394.132, 460.011, 432.102, 489.304, 414.801, 482.911, 505.162, 420.895, 445.934, 476.31, 475.873, 504.14, 550.649, 569.551, 530.65, 598.775, 657.342, 533.779, 627.169, 520.75, 461.284, 452.719, 462.819]] 
RATE (RPS) =====================================: 24

[[420.726, 418.122, 438.27, 476.988, 508.564, 441.565, 472.891, 495.558, 486.299, 582.778, 524.662, 524.343, 464.715, 457.338, 423.344, 467.638, 448.236, 397.108, 446.333, 462.236, 496.659, 453.243, 443.354, 476.998, 475.117, 461.19, 520.414, 634.035, 632.402, 520.658, 638.542, 392.249, 619.046]] 
RATE (RPS) =====================================: 33

[[397.293, 454.469, 431.158, 459.57, 463.266, 493.383, 443.31, 423.12, 528.582, 467.246, 507.673, 513.02, 418.884, 511.157, 439.556, 529.661, 553.766, 502.555, 527.843, 455.236, 393.997, 536.546, 579.153, 439.104, 596.701, 411.101, 489.016, 555.05, 508.646, 576.304, 511.758, 520.801, 557.632, 591.543, 511.767]] 
RATE (RPS) =====================================: 35

[[397.668, 419.383, 517.078, 427.509, 452.773, 434.003, 514.398, 520.087, 591.345, 599.863, 459.862, 601.886, 637.237, 461.632, 650.802, 465.145, 475.905, 443.534, 579.184, 590.607, 590.231, 436.38, 428.183, 442.761, 529.63, 418.577, 528.083, 445.043, 485.976, 482.231]] 
RATE (RPS) =====================================: 30

[[415.636, 432.469, 482.51, 531.963, 439.51, 506.618, 464.4, 539.154, 461.341, 546.594, 487.005, 506.568, 535.655, 520.702, 595.991, 563.839, 514.257, 609.334, 660.545, 475.062, 580.572, 522.398, 469.552, 572.087, 589.452, 583.319, 557.533, 616.124, 523.044, 520.227, 580.242, 403.75, 585.13, 626.036, 396.461]] 
RATE (RPS) =====================================: 35

[[436.2, 415.467, 440.332, 473.785, 503.094, 564.792, 526.551, 473.183, 547.254, 625.019, 565.71, 645.657, 542.237, 673.79, 558.008, 624.679, 581.759, 676.424, 780.245, 635.678, 687.41, 661.518, 707.172, 679.869, 703.043, 735.22, 745.91, 667.45, 689.968, 735.41, 738.25, 749.372, 715.575, 762.554, 674.367, 678.212, 684.83, 699.991, 691.93]] 
RATE (RPS) =====================================: 39

[[423.509, 428.108, 469.955, 457.872, 478.693, 486.126, 513.66, 459.02, 524.87, 438.622, 438.86, 409.299, 476.203, 483.345, 400.634, 436.618, 480.185, 427.644, 473.775, 495.369, 469.694, 628.186, 488.642, 494.851, 538.244, 618.011]] 
RATE (RPS) =====================================: 26

[[401.419, 452.616, 389.384, 431.809, 442.831, 484.374, 513.104, 549.398, 562.007, 605.809, 401.676, 683.8, 631.344, 413.472, 455.324, 687.82, 468.016, 504.407, 685.507, 497.664, 679.87, 632.15, 519.892, 468.984, 639.766, 666.911, 695.106, 705.051, 738.203, 437.657, 450.264, 785.012, 774.841, 406.981, 785.721, 425.546, 466.251, 795.622, 448.849, 481.942, 528.176, 580.809]] 
RATE (RPS) =====================================: 42

[[415.302, 413.275, 448.677, 454.859, 463.372, 507.484, 525.998, 450.003, 387.074, 474.149, 592.105, 497.581, 548.108, 629.688, 580.631, 619.987, 653.121, 654.562, 679.809, 717.309, 659.41, 753.967, 664.855, 751.94, 739.64, 687.509, 771.256, 751.671, 787.813, 826.757, 818.653, 711.577, 751.718, 781.533, 819.297, 888.651, 965.683, 736.066, 976.973, 763.677, 1000.877, 1044.75]] 
RATE (RPS) =====================================: 40

[[403.443, 405.23, 428.356, 425.103, 423.482, 442.302, 433.417, 471.818, 551.738, 503.213, 577.967, 604.254, 386.841, 610.716, 405.864, 453.399, 610.832, 562.065, 395.886, 425.453, 544.153, 463.126, 494.099, 566.031, 523.526, 608.468, 554.074, 644.92, 719.042, 701.709]] 
RATE (RPS) =====================================: 30

[[390.934, 414.823, 430.615, 455.09, 484.179, 507.947, 576.599, 527.537, 392.854, 567.463, 603.759, 631.636, 684.642, 412.671, 482.938, 433.355, 490.482, 657.241, 648.701, 456.458, 687.127, 626.364, 491.802, 678.201, 485.977, 538.581, 657.242, 561.633, 545.929, 580.251, 636.827, 580.944, 640.105, 668.708]] 
RATE (RPS) =====================================: 34

[[422.483, 423.166, 583.648, 430.001, 557.772, 429.523, 499.365, 444.925, 472.252, 475.472, 457.066, 493.187, 391.531, 504.56, 529.251, 423.184, 545.819, 556.682, 448.933, 581.033, 705.475, 599.062, 398.606, 429.007, 572.204, 397.988, 452.756, 437.813, 457.29, 447.454]] 
RATE (RPS) =====================================: 30

[[426.525, 431.961, 480.329, 458.966, 411.709, 439.814, 468.12, 445.448, 474.714, 465.055, 438.423, 430.292, 449.906, 440.11, 513.636, 451.886, 507.199, 556.57, 422.518, 597.357, 465.448, 617.886, 650.207, 676.18, 419.376, 676.136, 445.155, 459.864, 471.021, 609.902, 438.042, 599.084, 423.619, 612.317, 622.58, 623.493]] 
RATE (RPS) =====================================: 36

[[402.288, 428.251, 477.531, 433.332, 492.064, 499.306, 482.496, 506.911, 527.461, 555.32, 597.091, 547.059, 561.379, 586.637, 609.745, 594.655, 663.383, 625.424, 650.69, 625.692, 703.624, 641.435, 675.669, 715.909, 685.693, 725.674, 753.772, 778.404, 803.824, 633.371, 665.271, 783.625, 848.681, 851.722, 767.265, 562.286, 785.724, 801.746, 520.76, 816.882]] 
RATE (RPS) =====================================: 40

[[434.127, 423.695, 443.482, 420.041, 457.239, 507.434, 487.383, 419.29, 538.851, 565.222, 530.703, 558.391, 527.664, 545.155, 563.81, 490.199, 554.579, 470.884, 558.04, 468.293, 509.554, 432.396, 531.669, 502.279, 541.914, 456.563, 507.169, 465.143, 512.157, 531.415, 561.163, 484.011, 579.79, 573.564, 407.355]] 
RATE (RPS) =====================================: 35

[[432.333, 402.367, 432.232, 425.323, 446.419, 472.471, 490.46, 447.249, 510.029, 530.863, 574.26, 600.984, 567.438, 423.493, 629.66, 450.165, 558.938, 431.659, 452.721, 641.333, 516.292, 415.951, 556.339, 632.682, 647.104, 433.625, 649.476, 430.839, 462.241, 565.63, 467.634, 569.156]] 
RATE (RPS) =====================================: 32

[[422.163, 417.652, 456.862, 435.825, 467.735, 500.683, 425.62, 487.844, 500.198, 535.482, 413.441, 593.771, 591.168, 468.926, 416.112, 511.583, 632.356, 577.403, 662.106, 527.67, 688.368, 433.999, 654.055, 720.684, 718.33, 742.784, 770.587, 475.973, 790.718, 414.823, 769.508, 431.366, 782.805, 450.705, 814.343, 772.298]] 
RATE (RPS) =====================================: 36

[[389.955, 397.01, 438.916, 422.887, 441.291, 435.694, 457.95, 474.62, 404.308, 441.691, 527.277, 536.827, 562.336, 455.689, 482.728, 481.655, 462.163, 463.755, 472.416, 479.552, 491.497, 516.778, 523.385, 422.613, 527.024, 562.918, 445.059, 577.929, 582.078, 452.617, 464.188, 545.312, 548.299, 551.069, 515.286, 560.461]] 
RATE (RPS) =====================================: 36

[[392.967, 434.437, 461.214, 479.692, 496.166, 546.256, 583.76, 430.094, 523.364, 443.484, 514.753, 536.665, 555.089, 589.033, 465.802, 572.226, 427.815, 538.445, 617.248, 549.473, 643.601, 594.463, 402.2, 610.41, 725.597, 462.714, 620.614, 469.754, 606.973, 687.726, 727.884, 440.666, 772.393, 805.661, 835.777, 413.452, 850.809, 934.289, 867.585]] 
RATE (RPS) =====================================: 39

[[423.527, 452.908, 466.401, 462.6, 544.774, 477.172, 570.627, 515.321, 574.36, 617.039, 582.232, 581.437, 461.154, 472.18, 498.154, 474.004, 513.354, 562.292, 462.755, 484.737, 639.254, 546.495, 584.499, 398.375, 470.899, 499.149, 534.408, 405.851, 551.722, 435.913, 544.719, 572.204, 552.051, 583.222, 398.155, 605.517]] 
RATE (RPS) =====================================: 36

[[394.706, 423.021, 413.033, 441.715, 488.602, 539.963, 436.696, 545.526, 454.363, 483.411, 583.256, 669.471, 620.016, 433.94, 502.458, 674.865, 562.309, 452.304, 508.717, 682.125, 717.791, 762.168, 792.324, 829.894, 489.02, 837.443, 502.07, 525.84, 532.438, 479.964, 576.338, 834.664, 612.226, 647.265, 922.838, 683.278, 724.901, 1016.546, 1103.248, 1141.192, 708.324, 449.91, 1118.824, 467.995, 538.042, 481.326, 556.303, 1145.118, 572.809, 1147.125, 581.147, 1171.684, 1200.91]] 
RATE (RPS) =====================================: 45

[[445.142, 458.555, 444.001, 506.705, 465.461, 529.664, 462.739, 575.807, 590.132, 589.126, 724.384, 648.144, 445.804, 734.532, 442.502, 839.088, 729.453, 763.511, 431.797, 523.681, 827.431, 543.099, 436.075, 583.349, 610.767, 800.079, 518.11, 446.321, 576.54, 532.408, 542.532, 546.241, 731.109, 565.904, 587.551, 715.633, 722.011, 434.219, 747.01, 456.116, 470.361, 740.108, 643.44]] 
RATE (RPS) =====================================: 43

[[445.477, 397.423, 437.774, 457.448, 483.963, 471.396, 506.279, 510.163, 544.792, 445.362, 520.855, 499.976, 481.308, 523.43, 451.721, 412.1, 507.265, 547.717, 591.512, 410.753, 407.134, 456.615, 618.415, 655.954, 410.884, 569.579, 481.467, 674.265, 591.603, 709.771, 744.338, 410.126, 748.704, 417.827, 478.493, 542.251, 583.721, 544.691, 618.524, 653.55, 727.943, 603.131, 548.831, 674.511, 780.72, 601.099, 643.84, 791.99, 657.776, 813.221, 620.105, 820.919, 866.182, 633.748]] 
RATE (RPS) =====================================: 54

[[483.292, 435.957, 461.263, 426.918, 487.187, 523.982, 424.983, 419.321, 469.814, 497.646, 417.446, 450.591, 546.775, 499.107, 516.474, 542.215, 591.625, 543.271, 629.029, 503.425, 543.491, 554.906, 556.534, 640.699, 470.217, 418.772, 786.566, 565.148, 561.051, 848.096, 460.344, 574.45, 627.923, 683.69, 499.628, 444.907, 859.781, 673.122, 508.482, 900.621, 699.232, 783.632, 438.93, 514.479, 473.623, 768.336, 808.895, 529.78, 805.674, 841.957, 520.384, 852.203, 540.27, 557.496, 770.093]] 
RATE (RPS) =====================================: 55

[[469.854, 421.369, 457.79, 423.401, 442.321, 464.778, 505.845, 697.199, 583.531, 452.947, 762.811, 482.197, 424.757, 843.024, 521.259, 582.498, 466.42, 460.152, 609.676, 478.148, 566.968, 504.081, 627.718, 847.629, 520.913, 453.2, 645.124, 550.543, 949.609, 1049.026, 559.725, 1118.121, 627.409, 1200.9569999999999, 494.502, 534.829, 669.479, 707.43, 535.329, 1227.588, 729.458, 1385.601, 1288.149, 622.77, 563.012, 766.572, 1422.191, 806.595, 1479.063, 432.16, 1541.133, 1792.386, 1617.2559999999999, 787.767, 427.843, 455.481, 788.287, 497.635, 809.857, 837.729, 513.866, 427.817, 812.753, 547.113, 482.074, 1653.4470000000001, 823.833, 550.423]] 
RATE (RPS) =====================================: 56

[[456.192, 423.571, 451.405, 506.513, 553.847, 496.385, 545.048, 436.287, 590.083, 437.096, 541.308, 487.36, 508.241, 521.605, 513.684, 630.933, 550.507, 755.601, 632.391, 682.129, 748.322, 550.766, 527.619, 1022.546, 848.662, 757.798, 576.361, 1127.311, 615.977, 680.022, 1232.263, 729.65, 477.045, 774.996, 736.059, 1303.8980000000001, 794.568, 1425.804, 486.398, 920.987, 837.694, 782.057, 838.752, 516.381, 1483.988, 957.665, 1557.147, 1011.42, 1633.351, 1712.383, 1046.665, 1107.764, 1763.1770000000001, 501.306, 1145.097, 1811.306, 1916.1599999999999, 510.194, 2019.561, 617.463, 554.965, 1164.643, 702.518, 790.195, 1178.266, 580.048, 630.852, 1959.55]] 
RATE (RPS) =====================================: 48

[[502.116, 421.564, 506.129, 444.769, 423.393, 608.78, 524.182, 535.343, 428.78, 422.965, 713.547, 553.236, 574.801, 502.623, 452.024, 622.369, 739.67, 673.468, 699.074, 473.799, 425.613, 492.572, 766.177, 701.76, 732.572, 777.515, 507.62, 849.931, 537.343, 901.623, 560.96, 834.362, 976.715, 902.291, 481.731, 533.053, 612.052, 559.844, 455.973, 643.507, 921.106, 688.179, 940.077, 803.051, 960.81, 690.279, 842.057, 921.986, 697.973, 505.015, 974.103, 411.034, 557.224, 1135.3220000000001, 1000.866, 559.595, 631.176, 795.095, 1158.598, 553.363, 593.443, 838.8, 777.119, 569.608, 838.08, 611.199, 1129.245, 552.729]] 
RATE (RPS) =====================================: 64

[[467.95, 429.811, 404.831, 551.523, 445.218, 482.821, 421.267, 454.156, 562.911, 492.406, 597.978, 483.189, 404.892, 562.789, 507.373, 433.091, 579.299, 531.465, 604.39, 477.398, 568.688, 668.46, 620.172, 698.348, 625.996, 662.861, 733.266, 717.694, 807.708, 683.338, 616.396, 532.667, 899.165, 710.817, 714.024, 746.54, 788.839, 994.61, 891.763, 734.292, 576.96, 775.379, 615.432, 1094.103, 979.148, 906.427, 820.876, 1030.086, 1157.001, 1093.48, 1274.62, 1362.158, 1176.754, 1493.671, 1572.1979999999999, 1652.024, 812.956, 925.23, 1740.171, 774.488, 539.59, 474.176, 913.272, 939.536, 1007.274, 1043.639, 934.869, 490.35]] 
RATE (RPS) =====================================: 55

[[421.914, 460.806, 418.177, 484.536, 501.527, 526.968, 591.912, 465.543, 402.175, 679.442, 734.447, 494.8, 505.228, 439.444, 480.245, 528.011, 519.106, 560.692, 484.715, 521.019, 800.613, 536.122, 995.428, 573.812, 860.781, 1224.34, 584.59, 1019.605, 513.485, 1086.915, 655.829, 576.648, 445.787, 694.75, 1353.505, 466.397, 1425.161, 1200.943, 477.291, 687.943, 526.857, 1593.104, 1460.029, 435.303, 566.407, 664.285, 1609.636, 686.574, 1675.047, 464.851, 589.734, 544.679, 673.294, 1703.906, 687.19, 450.646, 762.215, 712.372, 766.353, 1869.358, 1688.846, 1742.137, 2046.065, 1963.144, 461.38, 765.708, 701.881, 2068.143]] 
RATE (RPS) =====================================: 51

