cache,3.5,6,1.0
cache,4.625,8,1.0
cache,6.8571428571428571428,7,1.0
cache,2.1538461538461538461,13,2.0
cache,2.3076923076923076923,13,2.0
cache,2.0,13,2.0
cache,1.32,25,4.0
cache,1.5,20,3.0
cache,1.0,30,5.0
cache,0.8163265306122448979,49,8.0
cache,1.2,50,8.0
cache,0.6734693877551020408,49,8.0
cache,0.4536082474226804123,97,16.0
cache,0.3505154639175257731,97,16.0
cache,0.4065934065934065934,91,15.0
cache,0.3815789473684210526,152,25.0
cache,0.2722513089005235602,191,31.0
cache,0.2752808988764044943,178,29.0
cache,0.3787878787878787878,198,33.0
cache,0.2311557788944723618,199,33.0
cache,0.3618090452261306532,199,33.0
cache,0.3103448275862068965,203,33.0
cache,0.3073170731707317073,205,34.0
cache,0.2243902439024390243,205,34.0
cache,0.4688995215311004784,209,34.0
cache,0.2511848341232227488,211,35.0
cache,0.4103773584905660377,212,35.0
cache,0.2307692307692307692,208,34.0
cache,0.3677130044843049327,223,37.0
cache,0.296116504854368932,206,34.0
cache,0.3303964757709251101,227,37.0
cache,0.275510204081632653,196,32.0
cache,0.2463768115942028985,207,34.0
cache,0.2583732057416267942,209,34.0
cache,0.2590909090909090909,220,36.0
cache,0.2869565217391304347,230,38.0
cache,0.3030303030303030303,231,38.0
cache,0.2170212765957446808,235,39.0
cache,0.2382978723404255319,235,39.0
cache,0.2457627118644067796,236,39.0
cache,0.1942148760330578512,242,40.0
cache,0.2240663900414937759,241,40.0
